post_id,platform,content_type,topic,language,region,Post_date,post_hour,sentiment_score,views,likes,comments,shares,engagement_rate,viral
265,LinkedIn,poll,Lifestyle,ES,BR,2025-09-13,07,0.46,6143,397,153,61,0.0997,Yes
266,LinkedIn,carousel,Food,EN,AU,2025-01-22,11,0.75,4548,262,101,40,0.0889,Yes
267,LinkedIn,carousel,Travel,EN,AU,2025-06-27,10,0.63,7602,308,118,47,0.0625,No
268,LinkedIn,poll,Lifestyle,ES,AU,2025-05-15,15,-0.01,27253,846,325,130,0.0478,No
269,LinkedIn,video,Food,ES,CA,2025-12-18,09,0.98,10800,611,235,94,0.0871,Yes
270,LinkedIn,article,Sports,PT,JP,2025-03-10,20,0.5,15120,1145,440,176,0.1166,Yes
271,LinkedIn,carousel,Entertainment,JA,DE,2025-05-14,14,-0.74,22305,984,378,151,0.0679,No
272,LinkedIn,carousel,Travel,HI,FR,2025-11-11,10,0.54,21766,1402,539,215,0.0991,Yes
273,LinkedIn,image,Food,PT,UK,2025-08-16,11,0.13,49750,3025,1163,465,0.0936,Yes
274,LinkedIn,article,Business,ES,FR,2025-02-22,15,0.77,6525,445,171,68,0.1052,Yes
275,LinkedIn,carousel,Lifestyle,FR,BR,2025-05-26,10,0.03,36427,2711,1042,417,0.1145,Yes
276,LinkedIn,poll,Travel,ES,AU,2025-04-01,15,0.02,24971,999,384,153,0.0616,No
277,LinkedIn,video,Lifestyle,EN,US,2025-09-25,04,0.2,40125,1192,458,183,0.0457,No
278,LinkedIn,article,Fashion,DE,BR,2025-07-30,13,0.65,16699,929,357,143,0.0856,Yes
279,LinkedIn,poll,Lifestyle,UR,AU,2025-05-18,09,0.41,4252,362,139,55,0.1314,Yes
280,LinkedIn,article,Sports,HI,UK,2025-05-18,15,0.65,33662,3131,1204,481,0.1432,Yes
281,LinkedIn,carousel,Technology,DE,IN,2025-03-16,15,-0.36,26218,1476,567,227,0.0866,Yes
282,LinkedIn,carousel,Business,EN,BR,2025-08-24,03,0.84,49806,4609,1773,709,0.1424,Yes
283,LinkedIn,poll,Entertainment,UR,JP,2025-11-23,14,0.09,26939,1778,684,273,0.1016,Yes
284,LinkedIn,article,Technology,JA,CA,2025-03-21,09,0.79,46962,2780,1069,427,0.0911,Yes
285,LinkedIn,article,Sports,JA,BR,2025-06-12,20,0.42,47309,2206,848,339,0.0718,No
286,LinkedIn,image,Fashion,JA,BR,2025-10-18,14,0.56,25059,1244,478,191,0.0764,No
287,LinkedIn,poll,Health,ES,US,2025-11-14,19,0.59,43002,1717,660,264,0.0614,No
288,LinkedIn,article,Fashion,HI,US,2025-03-08,09,0.82,17773,358,137,55,0.031,No
289,LinkedIn,video,Food,HI,US,2025-04-17,02,0.84,20916,472,181,72,0.0348,No
290,LinkedIn,video,Fashion,HI,IN,2025-04-29,10,0.09,45203,1987,764,305,0.0677,No
291,LinkedIn,carousel,Entertainment,ES,MX,2025-10-09,14,0.78,48570,2039,784,313,0.0646,No
292,LinkedIn,video,Food,FR,FR,2025-10-09,08,-0.73,20682,1243,478,191,0.0925,Yes
293,LinkedIn,video,Education,EN,UK,2025-10-11,10,0.89,7023,445,171,68,0.0976,Yes
294,LinkedIn,poll,Business,HI,DE,2025-09-05,09,-0.7,29462,932,358,143,0.0487,No
295,LinkedIn,article,Business,EN,FR,2025-01-28,09,-0.32,38699,1602,616,246,0.0637,No
296,LinkedIn,video,Health,UR,FR,2025-03-17,09,0.86,9544,750,288,115,0.121,Yes
297,LinkedIn,carousel,Fashion,FR,JP,2025-07-22,06,0.95,6871,178,68,27,0.0402,No
298,LinkedIn,carousel,Health,DE,DE,2025-04-08,09,-0.79,45915,1306,502,201,0.0438,No
299,LinkedIn,article,Entertainment,EN,BR,2025-11-14,09,0.72,14356,846,325,130,0.0908,Yes
300,LinkedIn,image,Fashion,JA,CA,2025-03-14,21,0.87,41498,1602,616,246,0.0594,No
301,LinkedIn,carousel,Technology,HI,FR,2025-12-05,14,0.83,21673,1204,463,185,0.0855,Yes
302,LinkedIn,poll,Fashion,HI,MX,2025-04-12,15,0.85,2204,98,37,15,0.0686,No
303,LinkedIn,image,Education,UR,BR,2025-09-14,09,0.13,6753,423,163,65,0.0966,Yes
304,LinkedIn,poll,Food,FR,FR,2025-05-04,15,-0.05,47211,3320,1277,510,0.1082,Yes
305,LinkedIn,video,Health,ES,CA,2025-03-22,09,-0.73,49864,2869,1103,441,0.0885,Yes
306,LinkedIn,image,Sports,FR,IN,2025-03-09,14,0.87,9787,562,216,86,0.0886,Yes
307,LinkedIn,poll,Travel,DE,MX,2025-07-18,10,-0.8,44996,2640,1015,406,0.0903,Yes
308,LinkedIn,video,Entertainment,ES,JP,2025-11-12,14,0,49658,2491,958,383,0.0772,No
309,LinkedIn,poll,Fashion,EN,AU,2025-02-25,09,0.64,20959,1580,608,243,0.1161,Yes
310,LinkedIn,image,Travel,ES,FR,2025-05-31,01,0.51,39367,3356,1291,516,0.1312,Yes
311,LinkedIn,poll,Sports,PT,FR,2025-06-15,10,0.82,42554,1939,746,298,0.0701,No
312,LinkedIn,poll,Health,ES,FR,2025-10-09,10,0.84,30245,1202,462,185,0.0612,No
313,LinkedIn,video,Entertainment,ES,BR,2025-01-02,08,0.75,32176,1674,644,257,0.0801,Yes
314,LinkedIn,carousel,Entertainment,EN,BR,2025-10-08,10,0.42,38885,2953,1136,454,0.1169,Yes
315,LinkedIn,image,Education,HI,US,2025-02-25,10,-0.92,20614,507,195,78,0.0379,No
316,LinkedIn,carousel,Entertainment,PT,AU,2025-02-03,10,0.43,38445,2622,1008,403,0.105,Yes
317,LinkedIn,poll,Entertainment,JA,CA,2025-12-28,14,0.24,16251,1028,395,158,0.0974,Yes
318,LinkedIn,video,Technology,HI,US,2025-08-27,03,0.61,42779,1355,521,208,0.0488,No
319,LinkedIn,video,Lifestyle,UR,IN,2025-06-07,14,0.9,45071,2526,971,388,0.0862,Yes
320,LinkedIn,carousel,Technology,ES,JP,2025-03-21,17,0.41,38840,2510,965,386,0.0994,Yes
321,LinkedIn,image,Entertainment,ES,UK,2025-01-16,15,0.92,21203,1591,612,244,0.1155,Yes
322,LinkedIn,image,Technology,UR,FR,2025-02-14,10,0.42,14244,1160,446,178,0.1254,Yes
323,LinkedIn,carousel,Fashion,EN,JP,2025-09-14,14,0.03,47771,3335,1283,513,0.1074,Yes
324,LinkedIn,article,Technology,UR,US,2025-12-18,02,0.86,42867,3827,1472,588,0.1374,Yes
325,LinkedIn,image,Business,FR,UK,2025-05-22,15,-0.5,7709,172,66,26,0.0346,No
326,LinkedIn,image,Fashion,DE,UK,2025-03-14,09,0.48,31850,2613,1005,402,0.1262,Yes
327,LinkedIn,article,Entertainment,PT,US,2025-02-14,10,0.14,35962,677,260,104,0.029,No
328,LinkedIn,carousel,Food,ES,IN,2025-12-24,15,0.11,24819,986,379,151,0.0612,No
329,LinkedIn,image,Education,JA,JP,2025-01-16,09,0.83,8011,341,131,52,0.0657,No
330,LinkedIn,article,Lifestyle,JA,FR,2025-10-30,10,0.61,46490,1558,599,239,0.0516,No
331,LinkedIn,article,Food,JA,IN,2025-10-31,14,0.79,5029,117,45,18,0.0359,No
332,LinkedIn,video,Food,EN,MX,2025-12-05,14,0.95,20958,1957,753,301,0.1437,Yes
333,LinkedIn,carousel,Education,HI,CA,2025-01-05,16,-1,37702,1750,673,269,0.0715,No
334,LinkedIn,image,Entertainment,UR,US,2025-05-01,15,0.51,26204,2048,788,315,0.1203,Yes
335,LinkedIn,image,Health,ES,UK,2025-12-10,09,-0.88,9992,402,154,61,0.062,No
336,LinkedIn,carousel,Travel,PT,CA,2025-04-03,15,0.91,16515,1246,479,191,0.1161,Yes
337,LinkedIn,image,Health,DE,US,2025-01-20,14,0.71,40981,931,358,143,0.035,No
338,LinkedIn,carousel,Entertainment,UR,CA,2025-01-28,17,-0.28,19953,436,167,67,0.0337,No
339,LinkedIn,poll,Lifestyle,UR,US,2025-11-19,10,0.45,19209,640,246,98,0.0513,No
340,LinkedIn,poll,Lifestyle,UR,UK,2025-01-08,19,-0.08,12849,814,313,125,0.0975,Yes
341,LinkedIn,article,Education,HI,MX,2025-11-01,04,0.91,4560,317,122,48,0.1072,Yes
342,LinkedIn,article,Technology,ES,JP,2025-07-24,15,0.96,30413,1481,569,227,0.075,No
343,LinkedIn,image,Fashion,EN,IN,2025-09-30,13,0.63,45255,3318,1276,510,0.1128,Yes
344,LinkedIn,poll,Business,DE,MX,2025-06-10,09,0.57,13653,243,93,37,0.0274,No
345,LinkedIn,poll,Entertainment,EN,CA,2025-12-03,06,-0.14,44017,2641,1016,406,0.0923,Yes
346,LinkedIn,poll,Sports,HI,MX,2025-05-10,09,-0.06,5088,189,72,29,0.0572,No
347,LinkedIn,image,Technology,UR,UK,2025-04-02,15,0.79,29939,2203,847,339,0.1132,Yes
348,LinkedIn,article,Technology,HI,IN,2025-10-20,14,0.82,26646,1671,642,257,0.0965,Yes
349,LinkedIn,poll,Travel,JA,FR,2025-07-26,02,0.96,24522,1094,421,168,0.0687,No
350,LinkedIn,image,Health,EN,IN,2025-07-07,14,0.58,26565,2222,854,341,0.1287,Yes
351,LinkedIn,image,Travel,HI,JP,2025-04-08,10,0.9,30445,2931,1127,451,0.1482,Yes
352,LinkedIn,article,Technology,DE,US,2025-06-22,01,-0.22,36164,765,294,117,0.0326,No
353,LinkedIn,poll,Business,HI,US,2025-03-14,09,-0.26,7376,289,111,44,0.0605,No
354,LinkedIn,video,Food,HI,IN,2025-02-28,10,0.81,36775,1001,385,154,0.0419,No
355,LinkedIn,video,Technology,ES,DE,2025-02-02,10,0.91,41136,1960,754,301,0.0733,No
356,LinkedIn,video,Technology,JA,IN,2025-01-04,09,0.65,12439,782,301,120,0.0969,Yes
357,LinkedIn,article,Food,ES,JP,2025-11-10,20,0.99,7270,501,193,77,0.1062,Yes
358,LinkedIn,poll,Fashion,FR,JP,2025-11-17,08,0.8,3825,78,30,12,0.0315,No
359,LinkedIn,image,Lifestyle,FR,FR,2025-05-09,15,0.44,16420,1112,428,171,0.1043,Yes
360,LinkedIn,poll,Food,DE,FR,2025-04-12,10,0.65,14104,630,242,97,0.0688,No
361,LinkedIn,video,Entertainment,JA,CA,2025-09-06,15,0.99,14252,643,247,99,0.0695,No
362,LinkedIn,article,Food,EN,UK,2025-03-11,15,0.88,41077,3731,1435,574,0.1397,Yes
363,LinkedIn,poll,Fashion,FR,IN,2025-07-30,15,0.66,15575,1324,509,203,0.1308,Yes
364,LinkedIn,poll,Sports,EN,FR,2025-01-23,15,0.45,1814,118,45,18,0.1014,Yes
365,LinkedIn,carousel,Business,ES,DE,2025-06-01,09,0.48,47080,2119,815,326,0.0693,No
366,LinkedIn,image,Travel,EN,IN,2025-07-17,10,0.6,4592,251,96,38,0.0843,Yes
367,LinkedIn,image,Technology,HI,FR,2025-07-07,09,0.6,36365,874,336,134,0.037,No
368,LinkedIn,carousel,Food,FR,BR,2025-06-14,14,0.72,9041,478,184,73,0.0815,Yes
369,LinkedIn,poll,Fashion,UR,JP,2025-11-14,09,0.57,46683,1236,475,190,0.0407,No
370,LinkedIn,video,Business,EN,UK,2025-08-02,17,0.92,16225,1392,535,214,0.1321,Yes
371,LinkedIn,poll,Education,PT,CA,2025-06-25,10,-0.05,18039,492,189,75,0.042,No
372,LinkedIn,image,Lifestyle,EN,MX,2025-06-30,10,-0.24,46407,3092,1189,475,0.1025,Yes
373,LinkedIn,video,Sports,FR,IN,2025-01-22,18,0.61,25439,1268,487,195,0.0767,No
374,LinkedIn,video,Fashion,UR,IN,2025-01-13,15,0.57,38599,2546,979,391,0.1015,Yes
375,LinkedIn,poll,Travel,DE,IN,2025-09-03,04,0.53,24422,537,206,82,0.0339,No
376,LinkedIn,article,Food,FR,CA,2025-09-27,14,-0.65,33143,897,345,138,0.0417,No
377,LinkedIn,poll,Fashion,EN,DE,2025-07-23,15,-0.21,6740,170,65,26,0.039,No
378,LinkedIn,carousel,Health,JA,UK,2025-03-25,13,0.92,22981,507,195,78,0.034,No
379,LinkedIn,poll,Health,HI,US,2025-07-29,08,0.69,20791,1687,649,259,0.1249,Yes
380,LinkedIn,image,Travel,JA,BR,2025-01-14,04,0.94,43256,1602,616,246,0.057,No
381,LinkedIn,article,Lifestyle,JA,IN,2025-11-03,18,0.44,21950,1067,410,164,0.0748,No
382,LinkedIn,video,Education,ES,US,2025-05-20,14,0.1,11953,594,228,91,0.0766,No
383,LinkedIn,image,Lifestyle,UR,DE,2025-02-19,14,0.95,11684,295,113,45,0.0389,No
384,LinkedIn,video,Fashion,FR,BR,2025-10-14,16,0.26,32425,1245,479,191,0.0591,No
385,LinkedIn,image,Sports,JA,CA,2025-09-25,10,-0.13,15848,501,193,77,0.0488,No
386,LinkedIn,video,Sports,HI,FR,2025-12-20,03,0.06,4884,215,83,33,0.0681,No
387,LinkedIn,image,Technology,HI,UK,2025-12-08,09,0.91,19178,1822,701,280,0.1462,Yes
388,LinkedIn,image,Education,ES,AU,2025-11-10,09,0.85,1283,122,47,18,0.1473,Yes
389,LinkedIn,article,Business,JA,DE,2025-12-24,15,0.64,21596,541,208,83,0.0386,No
390,LinkedIn,article,Fashion,ES,JP,2025-07-04,17,0.67,49245,1968,757,302,0.0615,No
391,LinkedIn,carousel,Business,PT,UK,2025-08-08,09,0.71,45336,1018,391,156,0.0346,No
392,LinkedIn,video,Health,PT,CA,2025-02-22,05,0.65,33709,1252,481,192,0.0572,No
393,LinkedIn,poll,Food,UR,FR,2025-07-02,15,0.54,9821,170,65,26,0.0267,No
394,LinkedIn,article,Entertainment,JA,US,2025-04-02,14,0.69,18148,1056,406,162,0.0896,Yes
395,LinkedIn,poll,Fashion,EN,US,2025-08-09,03,0.8,20860,1823,701,280,0.1345,Yes
396,LinkedIn,video,Travel,PT,MX,2025-06-09,15,0.7,25759,1654,636,254,0.0988,Yes
397,LinkedIn,image,Lifestyle,DE,US,2025-01-15,10,0.61,24020,473,182,72,0.0303,No
398,LinkedIn,video,Business,FR,UK,2025-10-31,09,0.65,34735,2971,1142,457,0.1316,Yes
399,LinkedIn,image,Technology,JA,CA,2025-01-12,12,0.6,33949,2633,1012,405,0.1194,Yes
400,LinkedIn,image,Sports,UR,DE,2025-08-12,09,0.97,48035,4208,1618,647,0.1348,Yes
401,LinkedIn,article,Food,DE,UK,2025-02-04,15,0.64,41957,2325,894,357,0.0853,Yes
402,LinkedIn,poll,Sports,EN,AU,2025-04-06,10,0.49,10861,766,294,117,0.1086,Yes
403,LinkedIn,image,Health,PT,DE,2025-02-02,13,0.47,13577,228,88,35,0.026,No
404,LinkedIn,image,Travel,JA,AU,2025-08-12,09,0.43,48348,2432,935,374,0.0774,No
405,LinkedIn,article,Technology,HI,DE,2025-11-05,09,-0.08,38419,2277,876,350,0.0912,Yes
406,LinkedIn,article,Fashion,UR,JP,2025-02-16,09,0.53,18992,914,351,140,0.0741,No
407,LinkedIn,image,Food,EN,JP,2025-10-01,09,0.21,2381,138,53,21,0.0899,Yes
408,LinkedIn,poll,Technology,EN,BR,2025-05-10,14,0.95,26754,2519,969,387,0.1449,Yes
409,LinkedIn,image,Lifestyle,HI,BR,2025-06-02,10,0.27,31873,2098,807,322,0.1013,Yes
410,LinkedIn,image,Health,HI,MX,2025-12-24,09,0.51,30058,2232,858,343,0.1143,Yes
411,LinkedIn,video,Technology,PT,BR,2025-11-18,09,-0.04,32350,2230,857,343,0.1061,Yes
412,LinkedIn,video,Lifestyle,ES,CA,2025-06-17,06,0.41,37603,2325,894,357,0.0951,Yes
413,LinkedIn,video,Entertainment,JA,BR,2025-05-15,05,-0.89,48093,1662,639,255,0.0532,No
414,LinkedIn,carousel,Travel,HI,BR,2025-04-15,14,-0.11,12820,490,188,75,0.0588,No
415,LinkedIn,video,Technology,UR,UK,2025-05-01,07,-0.64,14907,715,275,110,0.0738,No
416,LinkedIn,carousel,Food,UR,IN,2025-02-18,09,0.77,20825,1961,754,301,0.145,Yes
417,LinkedIn,image,Sports,EN,CA,2025-04-02,15,0.43,9380,481,185,74,0.0789,No
418,LinkedIn,image,Education,PT,UK,2025-05-15,08,0.43,13002,224,86,34,0.0266,No
419,LinkedIn,image,Sports,JA,FR,2025-03-01,15,0.83,10702,280,108,43,0.0404,No
420,LinkedIn,article,Business,UR,MX,2025-03-28,08,-0.78,33644,1468,564,225,0.0672,No
421,LinkedIn,image,Technology,UR,IN,2025-07-21,09,0.97,39941,2875,1106,442,0.1108,Yes
422,LinkedIn,image,Technology,JA,DE,2025-10-19,09,0.51,27143,588,226,90,0.0333,No
423,LinkedIn,video,Sports,PT,FR,2025-05-26,20,0.9,34597,1141,439,175,0.0508,No
424,LinkedIn,carousel,Health,JA,UK,2025-10-16,02,0.71,31377,2167,833,333,0.1063,Yes
425,LinkedIn,video,Travel,HI,UK,2025-08-28,15,0.74,37109,814,313,125,0.0338,No
426,LinkedIn,article,Fashion,HI,AU,2025-08-06,15,0.8,12767,1014,390,156,0.1223,Yes
427,LinkedIn,carousel,Technology,HI,FR,2025-12-27,15,0.1,45132,925,356,142,0.0316,No
428,LinkedIn,poll,Technology,EN,FR,2025-03-01,15,0.98,45243,2263,870,348,0.077,No
429,LinkedIn,image,Entertainment,ES,MX,2025-01-08,09,0.66,42029,3463,1332,532,0.1268,Yes
430,LinkedIn,poll,Business,HI,UK,2025-08-26,15,0.67,16900,529,203,81,0.0482,No
431,LinkedIn,poll,Health,EN,DE,2025-01-05,15,0.75,41074,3712,1428,571,0.1391,Yes
432,LinkedIn,carousel,Business,EN,AU,2025-01-10,14,0.79,30381,2191,843,337,0.111,Yes
433,LinkedIn,article,Sports,UR,BR,2025-08-29,10,-0.25,45112,2312,889,355,0.0789,No
434,LinkedIn,image,Travel,ES,CA,2025-04-17,09,0.88,33356,1379,530,212,0.0637,No
435,LinkedIn,video,Fashion,EN,US,2025-07-03,11,0.77,8909,542,208,83,0.0938,Yes
436,LinkedIn,carousel,Lifestyle,DE,DE,2025-01-24,17,0.97,30958,3019,1161,464,0.1501,Yes
437,LinkedIn,article,Entertainment,HI,AU,2025-01-22,10,0.05,7507,174,67,26,0.036,No
438,LinkedIn,image,Education,ES,IN,2025-04-14,15,0.01,42251,2382,916,366,0.0868,Yes
439,LinkedIn,video,Fashion,PT,BR,2025-03-12,13,0.06,5560,104,40,16,0.029,No
440,LinkedIn,image,Health,ES,FR,2025-02-01,09,0.81,37281,3233,1243,497,0.1334,Yes
441,LinkedIn,image,Education,EN,UK,2025-09-28,04,0.24,6523,107,41,16,0.0254,No
442,LinkedIn,image,Health,ES,AU,2025-10-04,09,0.07,17953,525,202,80,0.0451,No
443,LinkedIn,image,Health,HI,US,2025-07-10,14,0.54,49874,4478,1722,689,0.1382,Yes
444,LinkedIn,poll,Fashion,FR,DE,2025-06-03,10,0.49,28898,2215,852,340,0.118,Yes
445,LinkedIn,article,Entertainment,EN,FR,2025-03-08,15,-0.38,33082,1774,682,273,0.0826,Yes
446,LinkedIn,carousel,Sports,ES,AU,2025-03-07,15,0.27,25204,1986,764,305,0.1213,Yes
447,LinkedIn,article,Food,PT,IN,2025-03-03,14,0.69,10363,277,106,42,0.0413,No
448,LinkedIn,poll,Health,EN,UK,2025-05-26,15,0.94,25727,1447,556,222,0.0866,Yes
449,LinkedIn,poll,Sports,ES,AU,2025-11-22,15,0.13,27845,1103,424,169,0.061,No
450,LinkedIn,carousel,Education,EN,JP,2025-05-23,05,-0.51,4465,284,109,43,0.098,Yes
451,LinkedIn,poll,Business,JA,AU,2025-01-10,10,0.1,27332,1443,555,222,0.0813,Yes
452,LinkedIn,carousel,Technology,DE,FR,2025-04-03,14,0.49,17748,1281,492,197,0.1111,Yes
453,LinkedIn,video,Lifestyle,PT,MX,2025-01-31,10,0.59,25609,2236,860,344,0.1344,Yes
454,LinkedIn,article,Technology,FR,BR,2025-11-02,15,0.42,42519,1349,519,207,0.0488,No
455,LinkedIn,article,Lifestyle,HI,BR,2025-10-12,04,0.07,28771,2217,852,341,0.1186,Yes
456,LinkedIn,poll,Travel,EN,US,2025-08-26,19,0.9,25913,2564,986,394,0.1523,Yes
457,LinkedIn,video,Food,UR,US,2025-03-24,18,0.3,29309,852,328,131,0.0448,No
458,LinkedIn,poll,Education,DE,UK,2025-12-29,10,0.4,32229,479,184,73,0.0229,No
459,LinkedIn,article,Sports,PT,AU,2025-12-23,12,0.89,40407,1856,714,285,0.0707,No
460,LinkedIn,video,Technology,HI,JP,2025-07-09,14,0.7,24789,461,177,71,0.0287,No
461,LinkedIn,carousel,Food,FR,US,2025-04-11,20,0.74,45720,2915,1121,448,0.0981,Yes
462,LinkedIn,video,Entertainment,ES,IN,2025-03-07,10,0.67,28991,1903,732,292,0.101,Yes
463,LinkedIn,article,Education,PT,FR,2025-05-21,15,0.64,22935,500,192,77,0.0336,No
464,LinkedIn,poll,Technology,FR,FR,2025-02-08,06,0.41,42045,3483,1339,535,0.1275,Yes
465,LinkedIn,image,Business,HI,JP,2025-05-03,01,0.44,3185,135,52,20,0.0654,No
466,LinkedIn,article,Sports,EN,JP,2025-01-29,15,0.65,40293,3090,1188,475,0.118,Yes
467,LinkedIn,poll,Technology,JA,FR,2025-08-26,19,0.52,7729,122,47,18,0.0245,No
468,LinkedIn,article,Food,FR,CA,2025-03-06,08,-0.17,21425,1036,398,159,0.0745,No
469,LinkedIn,poll,Education,UR,CA,2025-10-05,04,0.89,37664,3283,1263,505,0.1341,Yes
470,LinkedIn,carousel,Education,FR,BR,2025-11-24,02,0.5,30773,2475,952,380,0.1238,Yes
471,LinkedIn,article,Travel,FR,US,2025-11-24,10,0.64,1440,62,24,9,0.0671,No
472,LinkedIn,article,Education,EN,AU,2025-02-28,15,0.93,48109,1496,575,230,0.0479,No
473,LinkedIn,poll,Business,ES,BR,2025-01-12,14,0.62,25402,1685,648,259,0.1021,Yes
474,LinkedIn,poll,Food,PT,IN,2025-03-02,10,-0.31,39490,905,348,139,0.0353,No
475,LinkedIn,poll,Lifestyle,ES,DE,2025-05-07,14,0.11,11972,569,219,87,0.0732,No
476,LinkedIn,poll,Education,JA,AU,2025-08-26,14,0.94,30627,2713,1043,417,0.1363,Yes
477,LinkedIn,carousel,Business,UR,FR,2025-07-13,14,0.61,39270,728,280,112,0.0285,No
478,LinkedIn,poll,Food,DE,FR,2025-08-19,15,0.79,24533,2172,835,334,0.1363,Yes
479,LinkedIn,image,Fashion,HI,UK,2025-04-27,09,0.89,45796,3942,1516,606,0.1325,Yes
480,LinkedIn,video,Food,ES,AU,2025-05-14,14,-0.09,48404,2905,1117,447,0.0924,Yes
481,LinkedIn,carousel,Business,JA,JP,2025-06-24,10,0.75,9411,378,145,58,0.0619,No
482,LinkedIn,article,Travel,DE,DE,2025-04-26,15,-0.86,22643,838,322,129,0.057,No
483,LinkedIn,poll,Food,PT,FR,2025-04-15,02,-0.42,20965,349,134,53,0.0256,No
484,LinkedIn,article,Fashion,ES,US,2025-12-19,00,0.8,5586,294,113,45,0.0812,Yes
485,LinkedIn,image,Fashion,EN,MX,2025-06-17,13,0.44,14531,352,135,54,0.0373,No
486,LinkedIn,video,Lifestyle,PT,JP,2025-03-23,09,0.89,40639,3371,1296,518,0.1277,Yes
487,LinkedIn,poll,Education,JA,JP,2025-08-25,09,0.94,49053,2583,993,397,0.081,Yes
488,LinkedIn,carousel,Sports,HI,FR,2025-12-24,07,0.25,33341,1423,547,219,0.0657,No
489,LinkedIn,poll,Entertainment,DE,IN,2025-02-23,14,0.44,46513,2996,1152,461,0.0991,Yes
490,LinkedIn,carousel,Health,DE,FR,2025-04-10,09,0.79,47765,4416,1698,679,0.1423,Yes
491,LinkedIn,video,Travel,UR,MX,2025-03-29,19,0.41,18907,487,187,75,0.0397,No
492,LinkedIn,image,Sports,FR,US,2025-12-12,15,0.4,25732,1811,696,278,0.1083,Yes
493,LinkedIn,video,Education,FR,BR,2025-02-16,09,0.22,12002,768,295,118,0.0985,Yes
494,LinkedIn,article,Health,HI,DE,2025-06-15,10,0.5,27354,1745,671,268,0.0982,Yes
495,LinkedIn,article,Health,FR,JP,2025-04-23,14,0.05,7672,461,177,71,0.0926,Yes
496,LinkedIn,poll,Sports,UR,IN,2025-11-04,15,0.77,39340,2042,785,314,0.0799,No
497,LinkedIn,poll,Business,EN,BR,2025-01-11,03,0.52,25625,778,299,119,0.0467,No
498,LinkedIn,article,Business,JA,DE,2025-03-10,09,0.72,44581,4187,1610,644,0.1445,Yes
499,LinkedIn,video,Food,PT,AU,2025-06-14,09,0.5,36969,2849,1096,438,0.1186,Yes
500,LinkedIn,video,Business,HI,FR,2025-08-28,10,0.98,14199,562,216,86,0.0611,No
501,LinkedIn,carousel,Entertainment,DE,FR,2025-07-13,15,0.18,20675,1125,433,173,0.0838,Yes
502,LinkedIn,video,Fashion,ES,UK,2025-07-14,15,0.95,1273,22,8,3,0.0273,No
503,LinkedIn,poll,Education,JA,FR,2025-08-01,23,0.74,13728,1049,403,161,0.1177,Yes
504,LinkedIn,image,Education,JA,DE,2025-12-23,15,0.81,46709,3266,1256,502,0.1076,Yes
505,LinkedIn,video,Lifestyle,JA,MX,2025-05-11,10,0.29,6265,317,122,48,0.0781,No
506,LinkedIn,video,Health,ES,FR,2025-05-10,16,0.87,23570,1959,753,301,0.1279,Yes
507,LinkedIn,image,Business,PT,UK,2025-01-04,15,0.84,12182,373,143,57,0.0471,No
508,LinkedIn,video,Sports,FR,JP,2025-04-04,09,-0.1,27790,1122,431,172,0.0622,No
509,LinkedIn,poll,Entertainment,ES,IN,2025-05-31,09,0.46,5001,172,66,26,0.053,No
510,LinkedIn,article,Food,EN,IN,2025-04-19,09,0.93,21658,1830,704,281,0.1301,Yes
511,LinkedIn,image,Health,PT,CA,2025-01-30,10,0.47,35775,1272,489,195,0.0547,No
512,LinkedIn,video,Education,JA,CA,2025-12-18,15,-0.34,45428,1708,657,262,0.0579,No
513,LinkedIn,poll,Travel,PT,CA,2025-02-11,15,0.24,47967,2354,905,362,0.0755,No
514,LinkedIn,video,Travel,HI,UK,2025-12-11,14,0.13,6861,141,54,21,0.0317,No
515,LinkedIn,article,Sports,DE,FR,2025-05-24,14,-0.31,40366,629,242,96,0.024,No
516,LinkedIn,image,Health,PT,AU,2025-08-12,07,-0.14,25100,511,196,78,0.0314,No
517,LinkedIn,image,Health,EN,UK,2025-02-01,10,0.91,21704,618,238,95,0.0439,No
518,LinkedIn,image,Business,JA,JP,2025-03-17,04,-0.36,32344,1558,599,239,0.0741,No
519,LinkedIn,video,Travel,UR,FR,2025-01-31,10,0.89,11432,1121,431,172,0.1509,Yes
520,LinkedIn,poll,Health,DE,FR,2025-12-14,14,0.52,36914,1646,633,253,0.0686,No
521,LinkedIn,video,Education,EN,UK,2025-08-23,18,-0.2,48576,3134,1205,482,0.0993,Yes
522,LinkedIn,article,Sports,PT,FR,2025-12-14,01,-0.44,27476,689,265,106,0.0386,No
523,LinkedIn,article,Business,PT,JP,2025-06-04,05,0.67,1760,43,16,6,0.0384,No
524,LinkedIn,article,Entertainment,JA,AU,2025-04-26,15,0.46,5161,348,134,53,0.104,Yes
525,LinkedIn,poll,Sports,PT,US,2025-07-21,15,0.15,1348,68,26,10,0.0789,No
526,LinkedIn,image,Entertainment,EN,MX,2025-10-22,10,0.98,12246,641,246,98,0.0806,Yes
527,LinkedIn,article,Business,UR,US,2025-09-23,09,0.71,46084,1086,417,167,0.0363,No
528,LinkedIn,article,Business,EN,BR,2025-03-14,10,0.55,26020,1673,643,257,0.099,Yes
529,LinkedIn,video,Health,JA,IN,2025-05-11,22,0.79,34516,2233,859,343,0.0996,Yes
530,LinkedIn,carousel,Sports,DE,FR,2025-07-14,10,0.6,6831,294,113,45,0.0664,No
